row_id,timestamp,meter_id,region,customer_type,planned_maintenance,consumption_kwh,prediction,is_validated,fold,error,residual,abs_error,squared_error,hour,dayofweek,is_weekend,consumption_band
R0001113,2026-01-16 06:00:00,M015,north,residential,0,57.42267034088496,59.739785766261065,True,1,2.3171154253761017,-2.3171154253761017,2.3171154253761017,5.369023894515872,6,4,0,Q2
R0001114,2026-01-16 06:00:00,M016,south,commercial,0,49.05040063593605,76.43533161701478,True,1,27.384930981078732,-27.384930981078732,27.384930981078732,749.9344448384458,6,4,0,Q1
R0001115,2026-01-16 06:00:00,M017,east,industrial,0,45.985052848650206,41.80042300869102,True,1,-4.184629839959186,4.184629839959186,4.184629839959186,17.511126897476842,6,4,0,Q1
R0001116,2026-01-16 12:00:00,M000,north,residential,0,88.33776833331589,88.4392372692433,True,1,0.10146893592741435,-0.10146893592741435,0.10146893592741435,0.010295944958241718,12,4,0,Q4
R0001117,2026-01-16 12:00:00,M001,south,commercial,0,70.73435864994481,75.02731887122617,True,1,4.292960221281362,-4.292960221281362,4.292960221281362,18.42950746150412,12,4,0,Q2
R0001118,2026-01-16 12:00:00,M002,east,industrial,0,93.81893802097896,89.16057607724558,True,1,-4.658361943733382,4.658361943733382,4.658361943733382,21.700335998823455,12,4,0,Q4
R0001119,2026-01-16 12:00:00,M003,north,residential,0,88.33812574247507,87.97336465207766,True,1,-0.36476109039740834,0.36476109039740834,0.36476109039740834,0.1330506530679063,12,4,0,Q4
R0001120,2026-01-16 12:00:00,M004,south,commercial,0,62.3193258082455,66.15994593040976,True,1,3.8406201221642604,-3.8406201221642604,3.8406201221642604,14.750362922773018,12,4,0,Q2
R0001121,2026-01-16 12:00:00,M005,east,industrial,0,104.60042807479223,100.96309041218409,True,1,-3.6373376626081466,3.6373376626081466,3.6373376626081466,13.230225271827695,12,4,0,Q5
R0001122,2026-01-16 12:00:00,M006,north,residential,0,82.42145074727445,86.84832229284933,True,1,4.426871545574883,-4.426871545574883,4.426871545574883,19.597191681020554,12,4,0,Q3
R0001123,2026-01-16 12:00:00,M007,south,commercial,0,92.2716554684285,86.34944485447774,True,1,-5.922210613950767,5.922210613950767,5.922210613950767,35.07257855599112,12,4,0,Q4
R0001124,2026-01-16 12:00:00,M008,east,industrial,0,43.044826481933065,49.99013010473923,True,1,6.945303622806165,-6.945303622806165,6.945303622806165,48.23724241296444,12,4,0,Q1
R0001125,2026-01-16 12:00:00,M009,north,residential,0,67.7496491612013,75.33257555395598,True,1,7.582926392754672,-7.582926392754672,7.582926392754672,57.50077267793538,12,4,0,Q2
R0001126,2026-01-16 12:00:00,M010,south,commercial,0,73.60364630370515,80.774724337215,True,1,7.171078033509858,-7.171078033509858,7.171078033509858,51.424360162687606,12,4,0,Q3
R0001127,2026-01-16 12:00:00,M011,east,industrial,0,103.01917873710258,96.5156071338498,True,1,-6.50357160325278,6.50357160325278,6.50357160325278,42.29644359863594,12,4,0,Q5
R0001128,2026-01-16 12:00:00,M012,north,residential,0,83.59878571452259,84.62539451768721,True,1,1.0266088031646206,-1.0266088031646206,1.0266088031646206,1.0539256347350947,12,4,0,Q3
R0001129,2026-01-16 12:00:00,M013,south,commercial,0,100.52496327634653,89.24355598825045,True,1,-11.281407288096077,11.281407288096077,11.281407288096077,127.27015039990727,12,4,0,Q5
R0001130,2026-01-16 12:00:00,M014,east,industrial,0,66.54060348194713,69.76923438319353,True,1,3.2286309012464045,-3.2286309012464045,3.2286309012464045,10.42405749648317,12,4,0,Q2
R0001131,2026-01-16 12:00:00,M015,north,residential,0,52.17703257859571,58.782306306722894,True,1,6.605273728127187,-6.605273728127187,6.605273728127187,43.62964102348723,12,4,0,Q1
R0001132,2026-01-16 12:00:00,M016,south,commercial,0,76.12051596711596,75.29823830984584,True,1,-0.8222776572701207,0.8222776572701207,0.8222776572701207,0.6761405456456381,12,4,0,Q3
R0001133,2026-01-16 12:00:00,M017,east,industrial,0,40.24103214775858,41.90635245604508,True,1,1.6653203082864962,-1.6653203082864962,1.6653203082864962,2.7732917291914307,12,4,0,Q1
R0001134,2026-01-16 18:00:00,M000,north,residential,0,100.5260079370177,92.47371410415528,True,1,-8.052293832862418,8.052293832862418,8.052293832862418,64.83943597075412,18,4,0,Q5
R0001135,2026-01-16 18:00:00,M001,south,commercial,0,67.56818910119453,81.11133255074118,True,1,13.543143449546648,-13.543143449546648,13.543143449546648,183.41673449499828,18,4,0,Q2
R0001136,2026-01-16 18:00:00,M002,east,industrial,0,89.67148835050963,89.78988223787704,True,1,0.11839388736740375,-0.11839388736740375,0.11839388736740375,0.014017112565965485,18,4,0,Q4
R0001137,2026-01-16 18:00:00,M003,north,residential,0,85.97628127641376,80.00584288978516,True,1,-5.970438386628601,5.970438386628601,5.970438386628601,35.64613452852833,18,4,0,Q3
R0001138,2026-01-16 18:00:00,M004,south,commercial,0,57.25918249533045,56.95416126214538,True,1,-0.305021233185073,0.305021233185073,0.305021233185073,0.09303795269374268,18,4,0,Q2
R0001139,2026-01-16 18:00:00,M005,east,industrial,0,101.14056495598798,102.05724155986796,True,1,0.9166766038799778,-0.9166766038799778,0.9166766038799778,0.8402959961009299,18,4,0,Q5
R0001140,2026-01-16 18:00:00,M006,north,residential,0,93.40558600467428,90.46256647750644,True,1,-2.9430195271678343,2.9430195271678343,2.9430195271678343,8.661363937291183,18,4,0,Q4
R0001141,2026-01-16 18:00:00,M007,south,commercial,0,92.02942210627116,90.16102585631327,True,1,-1.8683962499578826,1.8683962499578826,1.8683962499578826,3.490904546856678,18,4,0,Q4
R0001142,2026-01-16 18:00:00,M008,east,industrial,0,45.47272152734754,49.39219650698564,True,1,3.919474979638103,-3.919474979638103,3.919474979638103,15.362284116009109,18,4,0,Q1
R0001143,2026-01-16 18:00:00,M009,north,residential,0,71.54102687167787,76.3777195064079,True,1,4.836692634730028,-4.836692634730028,4.836692634730028,23.3935956428517,18,4,0,Q3
R0001144,2026-01-16 18:00:00,M010,south,commercial,0,70.80168230392567,78.36488586881153,True,1,7.563203564885853,-7.563203564885853,7.563203564885853,57.20204816390208,18,4,0,Q2
R0001145,2026-01-16 18:00:00,M011,east,industrial,0,99.94208823438896,95.7562761518469,True,1,-4.185812082542057,4.185812082542057,4.185812082542057,17.521022790355072,18,4,0,Q5
R0001146,2026-01-16 18:00:00,M012,north,residential,0,88.2333106921162,87.94895414762327,True,1,-0.2843565444929368,0.2843565444929368,0.2843565444929368,0.08085864439596355,18,4,0,Q4
R0001147,2026-01-16 18:00:00,M013,south,commercial,0,99.30169921483784,88.80429574381553,True,1,-10.49740347102231,10.49740347102231,10.49740347102231,110.19547963343123,18,4,0,Q5
R0001148,2026-01-16 18:00:00,M014,east,industrial,0,64.26092347985738,70.85324731472409,True,1,6.592323834866704,-6.592323834866704,6.592323834866704,43.45873354375165,18,4,0,Q2
R0001149,2026-01-16 18:00:00,M015,north,residential,0,60.262759782233886,61.82603522262898,True,1,1.5632754403950955,-1.5632754403950955,1.5632754403950955,2.4438301025424796,18,4,0,Q2
R0001150,2026-01-16 18:00:00,M016,south,commercial,0,75.22576878626089,74.00873991759512,True,1,-1.2170288686657642,1.2170288686657642,1.2170288686657642,1.48115926716587,18,4,0,Q3
R0001151,2026-01-16 18:00:00,M017,east,industrial,0,46.83148006592552,41.00594365245412,True,1,-5.825536413471397,5.825536413471397,5.825536413471397,33.93687450468119,18,4,0,Q1
R0001152,2026-01-17 00:00:00,M000,north,residential,0,93.88969783379872,89.28524414019117,True,1,-4.604453693607553,4.604453693607553,4.604453693607553,21.20099381657624,0,5,1,Q4
R0001153,2026-01-17 00:00:00,M001,south,commercial,0,46.28079761184662,63.02704741137941,True,1,16.746249799532784,-16.746249799532784,16.746249799532784,280.4368823483518,0,5,1,Q1
R0001154,2026-01-17 00:00:00,M002,east,industrial,0,88.20378637972055,89.14891992768518,True,1,0.9451335479646303,-0.9451335479646303,0.9451335479646303,0.8932774234882102,0,5,1,Q4
R0001155,2026-01-17 00:00:00,M003,north,residential,0,83.28495171714381,87.7182283098336,True,1,4.4332765926897935,-4.4332765926897935,4.4332765926897935,19.653941347291227,0,5,1,Q3
R0001156,2026-01-17 00:00:00,M004,south,commercial,0,25.673677355353583,35.78959078863345,True,1,10.115913433279864,-10.115913433279864,10.115913433279864,102.33170458961202,0,5,1,Q1
R0001157,2026-01-17 00:00:00,M005,east,industrial,0,108.26175892576164,101.37837685295702,True,1,-6.883382072804622,6.883382072804622,6.883382072804622,47.38094876020806,0,5,1,Q5
R0001158,2026-01-17 00:00:00,M006,north,residential,1,81.2866187808769,83.21085982902032,True,1,1.924241048143415,-1.924241048143415,1.924241048143415,3.702703611360068,0,5,1,Q3
R0001159,2026-01-17 00:00:00,M007,south,commercial,0,73.08450998610077,74.19612443402292,True,1,1.1116144479221504,-1.1116144479221504,1.1116144479221504,1.2356866808292672,0,5,1,Q3
R0001160,2026-01-17 00:00:00,M008,east,industrial,0,49.614226584948405,48.12688635805867,True,1,-1.487340226889735,1.487340226889735,1.487340226889735,2.2121809505244086,0,5,1,Q1
R0001161,2026-01-17 00:00:00,M009,north,residential,0,68.70737163214721,66.74066106322601,True,1,-1.9667105689212008,1.9667105689212008,1.9667105689212008,3.867950461906353,0,5,1,Q2
R0001162,2026-01-17 00:00:00,M010,south,commercial,0,42.82725131934396,71.60677485545422,True,1,28.77952353611026,-28.77952353611026,28.77952353611026,828.2609749655245,0,5,1,Q1
R0001163,2026-01-17 00:00:00,M011,east,industrial,0,100.29815986940704,94.96244233298717,True,1,-5.335717536419878,5.335717536419878,5.335717536419878,28.469881628458612,0,5,1,Q5
R0001164,2026-01-17 00:00:00,M012,north,residential,0,90.31779029089864,89.14856553666301,True,1,-1.1692247542356284,1.1692247542356284,1.1692247542356284,1.3670865259173657,0,5,1,Q4
R0001165,2026-01-17 00:00:00,M013,south,commercial,0,70.10763215440086,73.87705820214045,True,1,3.769426047739586,-3.769426047739586,3.769426047739586,14.208572729377675,0,5,1,Q2
R0001166,2026-01-17 00:00:00,M014,east,industrial,0,66.39517569349518,61.03110102308319,True,1,-5.364074670411988,5.364074670411988,5.364074670411988,28.773297069755476,0,5,1,Q2
R0001167,2026-01-17 00:00:00,M015,north,residential,0,65.3786936355131,59.69464097737192,True,1,-5.684052658141184,5.684052658141184,5.684052658141184,32.30845462052186,0,5,1,Q2
R0001168,2026-01-17 00:00:00,M016,south,commercial,0,47.67510062918704,53.5292996024651,True,1,5.854198973278059,-5.854198973278059,5.854198973278059,34.271645618729885,0,5,1,Q1
R0001169,2026-01-17 00:00:00,M017,east,industrial,0,43.61559022014199,41.52925410330332,True,1,-2.086336116838666,2.086336116838666,2.086336116838666,4.352798392425444,0,5,1,Q1
R0001170,2026-01-17 06:00:00,M000,north,residential,0,94.22152240284706,91.13910153851758,True,1,-3.082420864329478,3.082420864329478,3.082420864329478,9.501318384853688,6,5,1,Q4
R0001171,2026-01-17 06:00:00,M001,south,commercial,0,43.454053733249225,46.31467465363361,True,1,2.8606209203843846,-2.8606209203843846,2.8606209203843846,8.183152050140803,6,5,1,Q1
R0001172,2026-01-17 06:00:00,M002,east,industrial,0,89.57468662753084,89.93589135187584,True,1,0.3612047243450007,-0.3612047243450007,0.3612047243450007,0.13046885288914797,6,5,1,Q4
R0001173,2026-01-17 06:00:00,M003,north,residential,0,89.67284605474286,76.96492905145769,True,1,-12.707917003285175,12.707917003285175,12.707917003285175,161.49115456238445,6,5,1,Q4
R0001174,2026-01-17 06:00:00,M004,south,commercial,0,34.13168236218954,31.590351647620118,True,1,-2.541330714569419,2.541330714569419,2.541330714569419,6.458361800813914,6,5,1,Q1
R0001175,2026-01-17 06:00:00,M005,east,industrial,0,106.22667929693648,102.16484942929324,True,1,-4.06182986764324,4.06182986764324,4.06182986764324,16.498461873678703,6,5,1,Q5
R0001176,2026-01-17 06:00:00,M006,north,residential,0,93.69358296580565,89.47316037696741,True,1,-4.2204225888382325,4.2204225888382325,4.2204225888382325,17.811966828376008,6,5,1,Q4
R0001177,2026-01-17 06:00:00,M007,south,commercial,0,65.96120974188668,75.46522229072941,True,1,9.504012548842738,-9.504012548842738,9.504012548842738,90.32625452856023,6,5,1,Q2
R0001178,2026-01-17 06:00:00,M008,east,industrial,0,46.589733391693656,50.50275929975332,True,1,3.913025908059666,-3.913025908059666,3.913025908059666,15.311771757146174,6,5,1,Q1
R0001179,2026-01-17 06:00:00,M009,north,residential,0,77.77704036199721,75.3215326934157,True,1,-2.455507668581504,2.455507668581504,2.455507668581504,6.029517910462572,6,5,1,Q3
R0001180,2026-01-17 06:00:00,M010,south,commercial,0,47.57692579993339,69.00288545854409,True,1,21.425959658610694,-21.425959658610694,21.425959658610694,459.07174729241285,6,5,1,Q1
R0001181,2026-01-17 06:00:00,M011,east,industrial,0,99.0437189172938,96.6611241712967,True,1,-2.382594745997096,2.382594745997096,2.382594745997096,5.676757723652967,6,5,1,Q5
R0001182,2026-01-17 06:00:00,M012,north,residential,0,86.87299559563573,88.53302008193546,True,1,1.6600244862997329,-1.6600244862997329,1.6600244862997329,2.755681295114692,6,5,1,Q4
R0001183,2026-01-17 06:00:00,M013,south,commercial,0,66.48587658665328,56.7710388921457,True,1,-9.71483769450758,9.71483769450758,9.71483769450758,94.37807143062534,6,5,1,Q2
R0001184,2026-01-17 06:00:00,M014,east,industrial,0,72.37650963788629,67.72323271212396,True,1,-4.653276925762327,4.653276925762327,4.653276925762327,21.652986147832095,6,5,1,Q3
R0001185,2026-01-17 06:00:00,M015,north,residential,0,66.99975376680216,67.34374626078109,True,1,0.3439924939789307,-0.3439924939789307,0.3439924939789307,0.11833083591384469,6,5,1,Q2
R0001186,2026-01-17 06:00:00,M016,south,commercial,0,48.125795523636754,57.26517319841137,True,1,9.139377674774614,-9.139377674774614,9.139377674774614,83.52822428216864,6,5,1,Q1
R0001187,2026-01-17 06:00:00,M017,east,industrial,0,42.97346241870808,45.97013657543026,True,1,2.996674156722179,-2.996674156722179,2.996674156722179,8.980056001566581,6,5,1,Q1
R0001188,2026-01-17 12:00:00,M000,north,residential,0,95.80689050314268,87.38725207051144,True,1,-8.419638432631245,8.419638432631245,8.419638432631245,70.89031133624114,12,5,1,Q4
R0001189,2026-01-17 12:00:00,M001,south,commercial,0,62.87986629041662,73.2903995772139,True,1,10.410533286797282,-10.410533286797282,10.410533286797282,108.37920331551422,12,5,1,Q2
R0001190,2026-01-17 12:00:00,M002,east,industrial,0,100.12033891781488,90.913002891105,True,1,-9.207336026709882,9.207336026709882,9.207336026709882,84.77503670874972,12,5,1,Q5
R0001191,2026-01-17 12:00:00,M003,north,residential,0,85.56499239470375,87.4099664264925,True,1,1.8449740317887517,-1.8449740317887517,1.8449740317887517,3.4039291779748417,12,5,1,Q3
R0001192,2026-01-17 12:00:00,M004,south,commercial,0,49.26541456898072,52.0676676556205,True,1,2.80225308663978,-2.80225308663978,2.80225308663978,7.852622361582175,12,5,1,Q1
R0001193,2026-01-17 12:00:00,M005,east,industrial,0,103.7294922393154,102.31119577402616,True,1,-1.4182964652892451,1.4182964652892451,1.4182964652892451,2.0115648634519667,12,5,1,Q5
R0001194,2026-01-17 12:00:00,M006,north,residential,0,86.47447890111619,85.24174490695827,True,1,-1.2327339941579112,1.2327339941579112,1.2327339941579112,1.519633100352517,12,5,1,Q3
R0001195,2026-01-17 12:00:00,M007,south,commercial,0,89.4977827525618,79.51793749772072,True,1,-9.97984525484108,9.97984525484108,9.97984525484108,99.59731131057404,12,5,1,Q4
R0001196,2026-01-17 12:00:00,M008,east,industrial,0,54.83967124967706,49.63713425318538,True,1,-5.2025369964916806,5.2025369964916806,5.2025369964916806,27.066391199864675,12,5,1,Q1
R0001197,2026-01-17 12:00:00,M009,north,residential,0,71.78372399691867,69.68423519007415,True,1,-2.099488806844519,2.099488806844519,2.099488806844519,4.407853250065423,12,5,1,Q3
R0001198,2026-01-17 12:00:00,M010,south,commercial,0,64.08145327787449,78.02851412744582,True,1,13.94706084957133,-13.94706084957133,13.94706084957133,194.52050634164533,12,5,1,Q2
R0001199,2026-01-17 12:00:00,M011,east,industrial,0,99.91359852887886,99.86843150786098,True,1,-0.04516702101788894,0.04516702101788894,0.04516702101788894,0.0020400597876304213,12,5,1,Q5
R0001200,2026-01-17 12:00:00,M012,north,residential,0,83.78555309680107,87.12405135377166,True,1,3.3384982569705954,-3.3384982569705954,3.3384982569705954,11.145570611795703,12,5,1,Q3
R0001201,2026-01-17 12:00:00,M013,south,commercial,1,78.55145854273675,79.79091363656319,True,1,1.239455093826436,-1.239455093826436,1.239455093826436,1.5362489296122992,12,5,1,Q3
R0001202,2026-01-17 12:00:00,M014,east,industrial,0,74.96169410243256,72.79566427697344,True,1,-2.1660298254591197,2.1660298254591197,2.1660298254591197,4.691685204778465,12,5,1,Q3
R0001203,2026-01-17 12:00:00,M015,north,residential,0,60.41666669701235,59.50401344185622,True,1,-0.9126532551561297,0.9126532551561297,0.9126532551561297,0.8329359641470796,12,5,1,Q2
R0001204,2026-01-17 12:00:00,M016,south,commercial,0,70.5879513185611,68.16631291381269,True,1,-2.421638404748407,2.421638404748407,2.421638404748407,5.864332563352409,12,5,1,Q2
R0001205,2026-01-17 12:00:00,M017,east,industrial,0,42.27458591166226,44.29713076134223,True,1,2.0225448496799743,-2.0225448496799743,2.0225448496799743,4.090687668966989,12,5,1,Q1
R0001206,2026-01-17 18:00:00,M000,north,residential,0,102.32222510955738,93.1639377421858,True,1,-9.158287367371585,9.158287367371585,9.158287367371585,83.87422750335796,18,5,1,Q5
R0001207,2026-01-17 18:00:00,M001,south,commercial,0,64.38368869498319,75.16718021500826,True,1,10.783491520025066,-10.783491520025066,10.783491520025066,116.28368936245252,18,5,1,Q2
R0001208,2026-01-17 18:00:00,M002,east,industrial,0,91.06242104495225,89.9496902252147,True,1,-1.1127308197375498,1.1127308197375498,1.1127308197375498,1.2381698771937997,18,5,1,Q4
R0001209,2026-01-17 18:00:00,M003,north,residential,0,96.98318502415324,88.28131682256964,True,1,-8.701868201583608,8.701868201583608,8.701868201583608,75.72251019773194,18,5,1,Q5
R0001210,2026-01-17 18:00:00,M004,south,commercial,0,47.64826884117677,53.96203894011005,True,1,6.313770098933276,-6.313770098933276,6.313770098933276,39.8636928621839,18,5,1,Q1
R0001211,2026-01-17 18:00:00,M005,east,industrial,0,101.12750557080096,101.78932763853118,True,1,0.6618220677302133,-0.6618220677302133,0.6618220677302133,0.4380084493346951,18,5,1,Q5
R0001212,2026-01-17 18:00:00,M006,north,residential,0,92.711128228469,88.79497480029646,True,1,-3.916153428172535,3.916153428172535,3.916153428172535,15.3362576729875,18,5,1,Q4
R0001213,2026-01-17 18:00:00,M007,south,commercial,0,83.10173648978876,88.44429798191163,True,1,5.342561492122869,-5.342561492122869,5.342561492122869,28.54296329711413,18,5,1,Q3
R0001214,2026-01-17 18:00:00,M008,east,industrial,0,49.95654488830034,50.17193634146293,True,1,0.21539145316258868,-0.21539145316258868,0.21539145316258868,0.04639347809549163,18,5,1,Q1
R0001215,2026-01-17 18:00:00,M009,north,residential,0,73.82958782962689,69.72724776033873,True,1,-4.102340069288161,4.102340069288161,4.102340069288161,16.829194044087192,18,5,1,Q3
R0001216,2026-01-17 18:00:00,M010,south,commercial,0,62.42643572479683,73.38805097045187,True,1,10.96161524565504,-10.96161524565504,10.96161524565504,120.157008793777,18,5,1,Q2
R0001217,2026-01-17 18:00:00,M011,east,industrial,0,97.0218446049816,98.61584664766671,True,1,1.5940020426851191,-1.5940020426851191,1.5940020426851191,2.5408425120843323,18,5,1,Q5
R0001218,2026-01-17 18:00:00,M012,north,residential,0,89.11222073820794,89.76447401824166,True,1,0.6522532800337189,-0.6522532800337189,0.6522532800337189,0.4254343413147449,18,5,1,Q4
R0001219,2026-01-17 18:00:00,M013,south,commercial,0,88.94826209643588,89.01336169541332,True,1,0.06509959897744011,-0.06509959897744011,0.06509959897744011,0.0042379577870235215,18,5,1,Q4
R0001220,2026-01-17 18:00:00,M014,east,industrial,0,67.81778002717925,72.95813422175762,True,1,5.140354194578364,-5.140354194578364,5.140354194578364,26.423241245719385,18,5,1,Q2
R0001221,2026-01-17 18:00:00,M015,north,residential,0,64.3091572138398,64.66737527863559,True,1,0.35821806479579266,-0.35821806479579266,0.35821806479579266,0.1283201819460427,18,5,1,Q2
R0001222,2026-01-17 18:00:00,M016,south,commercial,0,68.11157436072168,67.84792526376174,True,1,-0.2636490969599379,0.2636490969599379,0.2636490969599379,0.06951084632779073,18,5,1,Q2
R0001223,2026-01-17 18:00:00,M017,east,industrial,0,49.83974050433551,43.05262033423272,True,1,-6.787120170102789,6.787120170102789,6.787120170102789,46.065000203416105,18,5,1,Q1
R0001224,2026-01-18 00:00:00,M000,north,residential,0,93.70581367341796,93.49198464220532,True,1,-0.21382903121264007,0.21382903121264007,0.21382903121264007,0.045722854589336205,0,6,1,Q4
R0001225,2026-01-18 00:00:00,M001,south,commercial,0,46.90721316165244,48.77825809899246,True,1,1.8710449373400166,-1.8710449373400166,1.8710449373400166,3.500809157545707,0,6,1,Q1
R0001226,2026-01-18 00:00:00,M002,east,industrial,0,91.1412145437889,88.66773751668076,True,1,-2.473477027108146,2.473477027108146,2.473477027108146,6.118088603631751,0,6,1,Q4
R0001227,2026-01-18 00:00:00,M003,north,residential,0,92.87195499186647,86.286935506339,True,1,-6.585019485527468,6.585019485527468,6.585019485527468,43.362481624776436,0,6,1,Q4
